categoria,centroide_lat,centroide_lon,funcion,id,municipio_id,nombre
Localidad simple,-25.9119189620255,-65.9509642786695,,66154030,660385.0,EL BARRIAL
Localidad simple,-25.8954496537353,-65.9374115460195,CABECERA_DEPARTAMENTO,66154040,660392.0,SAN CARLOS
Localidad simple,-22.2625708057672,-64.9993425915289,,66161010,660413.0,ACOYTE
Localidad simple,-22.4282266803066,-65.1454049664521,,66161020,660406.0,CAMPO LA CRUZ
Localidad simple,-22.2528953049178,-64.6816676603736,,66161030,660399.0,LOS TOLDOS
Localidad simple,-22.4818544506086,-65.0949733414157,,66161040,660406.0,NAZARENO
Localidad simple,-22.4336266127546,-65.0678957138661,,66161050,660406.0,POSCAYA
Localidad simple,-22.50900544813,-65.1012423839061,,66161060,660406.0,SAN MARCOS
Localidad simple,-22.2294615004585,-64.9503255468472,CABECERA_DEPARTAMENTO,66161070,660413.0,SANTA VICTORIA
Localidad simple,-31.4480943761331,-68.5425141343624,,70007010,700007.0,EL RINCON
Localidad simple,-31.4400713567127,-68.5203874841953,CABECERA_DEPARTAMENTO,70007020,700007.0,VILLA GENERAL SAN MARTIN - CAMPO AFUERA
Localidad simple,-31.4084472492778,-68.3999429561259,,70014010,700014.0,LAS TAPIAS
Componente de localidad compuesta,-31.4532677076765,-68.4037594959613,CABECERA_DEPARTAMENTO,70014020,700014.0,VILLA EL SALVADOR - VILLA SEFAIR
Localidad simple,-31.6479546163892,-69.4769267409273,,70021010,700021.0,BARREAL - VILLA PITUIL
Localidad simple,-31.335410441528,-69.4273817834109,,70021020,700021.0,CALINGASTA
Localidad simple,-31.46037726198,-69.4229130996946,CABECERA_DEPARTAMENTO,70021030,700021.0,TAMBERIAS
Componente de localidad compuesta,-31.5371970378027,-68.5250183173793,CAPITAL_PROVINCIA,70028010,700028.0,SAN JUAN
Localidad simple,-31.5918363542723,-67.6623620492558,,70035010,700035.0,BERMEJO
Localidad simple,-31.6283025583976,-68.3008272782109,,70035015,700035.0,BARRIO JUSTO P. CASTRO IV
Localidad simple,-31.6514787868907,-68.2821404352408,CABECERA_DEPARTAMENTO,70035020,700035.0,CAUCETE
Localidad simple,-31.6648793452851,-68.3211580078388,,70035030,700035.0,EL RINCON
Localidad simple,-31.5971626238539,-68.2759559226418,,70035040,700035.0,LAS TALAS - LOS MEDANOS
Localidad simple,-31.4776695630337,-67.3093651877693,,70035050,700035.0,MARAYES
Localidad simple,-31.6609347801136,-68.2204015492999,,70035060,700035.0,PIE DE PALO
Localidad simple,-31.7403744670002,-67.9885245900588,,70035070,700035.0,VALLECITO
Localidad simple,-31.6245292071939,-68.3138150331219,,70035080,700035.0,VILLA INDEPENDENCIA
Componente de localidad compuesta,-31.4931935738869,-68.5335424387439,CABECERA_DEPARTAMENTO,70042010,700042.0,CHIMBAS
Localidad simple,-30.0536455973497,-69.1717079231376,,70049010,700049.0,ANGUALASTO
Localidad simple,-30.4401531794669,-69.2447866603611,,70049020,700049.0,BELLA VISTA
Localidad simple,-30.4128218913915,-69.2051642049627,,70049030,700049.0,IGLESIA
Localidad simple,-30.3242644504455,-69.2453069928074,,70049040,700049.0,LAS FLORES
Localidad simple,-30.2709800462776,-69.2286104874715,,70049050,700049.0,PISMANTA
Localidad simple,-30.2099580541859,-69.1336132382893,CABECERA_DEPARTAMENTO,70049060,700049.0,RODEO
Localidad simple,-30.1883781131447,-69.2702835946583,,70049070,700049.0,TUDCUM
Localidad simple,-30.1293832105379,-68.6791733044186,,70056010,700056.0,EL MEDANO
Localidad simple,-30.1225273246059,-68.7161999143951,,70056020,700056.0,GRAN CHINA
Localidad simple,-30.1570667184839,-68.4809365791381,,70056030,700056.0,HUACO
Localidad simple,-30.6845100664473,-68.3775543569819,,70056040,700056.0,MOGNA
Localidad simple,-30.4006750071532,-68.6910630973149,,70056050,700056.0,NIQUIVIL
Localidad simple,-30.209485342383,-68.6912320947139,,70056060,700056.0,PAMPA VIEJA
Localidad simple,-30.1488923473271,-68.7044945534412,,70056070,700056.0,SAN ISIDRO
Localidad simple,-30.2427672850044,-68.7454934559357,CABECERA_DEPARTAMENTO,70056080,700056.0,SAN JOSE DE JACHAL
Localidad simple,-30.1822864487075,-68.7277857836372,,70056090,700056.0,TAMBERIAS
Localidad simple,-30.2142413595614,-68.7165558327867,,70056100,700056.0,VILLA MALVINAS ARGENTINAS
Localidad simple,-30.1088721898604,-68.700942918489,,70056110,700056.0,VILLA MERCEDES
Componente de localidad compuesta,-31.6038931113545,-68.3793437143666,,70063010,700063.0,ALTO DE SIERRA
Localidad simple,-31.5551785871028,-68.4205987445022,,70063020,700063.0,COLONIA FIORITO
Localidad simple,-31.5936417922213,-68.4077196718124,,70063030,700063.0,LAS CHACRITAS
Localidad simple,-31.669750919971,-68.3900416378963,CABECERA_DEPARTAMENTO,70063040,700063.0,9 DE JULIO
Localidad simple,-31.7523486776689,-68.5597213740804,,70070005,700070.0,BARRIO MUNICIPAL
Localidad simple,-31.8595308229437,-68.5345166485174,,70070010,700070.0,BARRIO RUTA 40
Localidad simple,-31.8301409850684,-68.5420989256398,,70070020,700070.0,CARPINTERIA
Localidad simple,-31.629474322189,-68.6080765638159,,70070025,700070.0,LAS PIEDRITAS
Localidad simple,-31.6140359426027,-68.6001745092873,,70070030,700070.0,QUINTO CUARTEL
Localidad simple,-31.6572021521934,-68.5795216164253,CABECERA_DEPARTAMENTO,70070040,700070.0,VILLA ABERASTAIN - LA RINCONADA
Componente de localidad compuesta,-31.5920656659803,-68.5395731548903,,70070050,700070.0,VILLA BARBOZA - VILLA NACUSI
Localidad simple,-31.668402703149,-68.5222919302359,,70070060,700070.0,VILLA CENTENARIO
Componente de localidad compuesta,-31.5827214933958,-68.5420838574223,CABECERA_DEPARTAMENTO,70077010,700077.0,RAWSON
Localidad simple,-31.6292970053945,-68.4706676954017,,70077020,700077.0,VILLA BOLAÑOS (MEDANO DE ORO)
Componente de localidad compuesta,-31.5335200372447,-68.5920689785483,CABECERA_DEPARTAMENTO,70084010,700084.0,RIVADAVIA
Localidad simple,-31.5367182711489,-68.3955676778174,,70091010,700091.0,BARRIO SADOP - BELLA VISTA
Localidad simple,-31.4913855475125,-68.4185298472673,,70091020,700091.0,DOS ACEQUIAS
Localidad simple,-31.4870993000717,-68.325134344897,,70091030,700091.0,SAN ISIDRO
Componente de localidad compuesta,-31.4639044466924,-68.4095847372199,,70091040,700091.0,VILLA DEL SALVADOR
Localidad simple,-31.55912095737,-68.2976446699079,,70091050,700091.0,VILLA DOMINGUITO
Localidad simple,-31.5518882180598,-68.3390185136148,,70091060,700091.0,VILLA DON BOSCO
Localidad simple,-31.516761980837,-68.3526471246019,CABECERA_DEPARTAMENTO,70091070,700091.0,VILLA SAN MARTIN
Componente de localidad compuesta,-31.5402073510047,-68.4979845361119,CABECERA_DEPARTAMENTO,70098010,700098.0,SANTA LUCIA
Localidad simple,-31.9850527438787,-68.5481911385325,,70105010,700105.0,CAÑADA HONDA
Localidad simple,-32.0763381339971,-68.690762577729,,70105020,700105.0,CIENAGUITA
Localidad simple,-31.9027437264496,-68.4696588673218,,70105030,700105.0,COLONIA FISCAL
Localidad simple,-32.0104984358581,-68.6904861018003,,70105040,700105.0,DIVISADERO
Localidad simple,-32.0753813271385,-68.5856950572685,,70105050,700105.0,GUANACACHE
Localidad simple,-32.0443775419211,-68.3778990229646,,70105060,700105.0,LAS LAGUNAS
Localidad simple,-31.9514576383242,-68.6510941298035,,70105070,700105.0,LOS BERROS
Localidad simple,-31.9950077029707,-68.7590874861115,,70105080,700105.0,PEDERNAL
Localidad simple,-31.8946043291143,-68.4183104905607,,70105090,700105.0,PUNTA DEL MEDANO
Localidad simple,-31.9810022624945,-68.4270029177237,CABECERA_DEPARTAMENTO,70105100,700105.0,VILLA MEDIA AGUA
Localidad simple,-31.4659385111811,-68.7353338028121,CABECERA_DEPARTAMENTO,70112010,700112.0,VILLA IBAÑEZ
Localidad simple,-30.9538850864023,-67.3006351406982,,70119010,700119.0,ASTICA
Localidad simple,-30.3207151787316,-67.6951969177396,,70119020,700119.0,BALDE DEL ROSARIO
Localidad simple,-31.0688861561951,-67.2788289085567,,70119030,700119.0,CHUCUMA
Localidad simple,-30.2241888429482,-67.7014210305429,,70119040,700119.0,LOS BALDECITOS
Localidad simple,-30.5640053498102,-67.540327100629,,70119050,700119.0,USNO
Localidad simple,-30.6367084796207,-67.4650598603898,CABECERA_DEPARTAMENTO,70119060,700119.0,VILLA SAN AGUSTIN
Localidad simple,-32.2163733476113,-67.793057098676,,70126010,700126.0,EL ENCON
Localidad simple,-31.8390315742989,-68.3573941216943,,70126020,700126.0,TUPELI
Localidad simple,-31.8100370285162,-68.3291240822485,,70126030,700126.0,VILLA BORJAS - LA CHIMBERA
Localidad simple,-31.763268918716,-68.2222966354108,,70126040,700126.0,VILLA EL TANGO
Localidad simple,-31.7448085385712,-68.3142412332522,CABECERA_DEPARTAMENTO,70126050,700126.0,VILLA SANTA ROSA
Localidad simple,-31.548546689325,-68.7308162211572,CABECERA_DEPARTAMENTO,70133010,700133.0,VILLA BASILIO NIEVAS
Localidad simple,-32.0607491134468,-65.8276913716033,,74007010,740007.0,CANDELARIA
Localidad simple,-32.487221446504,-66.0539126200252,,74007030,746007.0,LEANDRO N. ALEM
Localidad simple,-32.3660459650745,-65.9425521623483,,74007040,740014.0,LUJAN
Localidad simple,-32.2330822365033,-65.8056329969317,,74007050,740021.0,QUINES
Localidad simple,-32.6006392247111,-66.1273702635842,CABECERA_DEPARTAMENTO,74007070,740028.0,SAN FRANCISCO DEL MONTE DE ORO
Localidad simple,-32.8619918957824,-66.8506529764617,,74014010,746014.0,LA CALERA
Localidad simple,-32.9173752831041,-66.3257602058348,,74014020,746021.0,NOGOLI
Localidad simple,-33.0161741932683,-66.2920464806382,,74014030,746028.0,VILLA DE LA QUEBRADA
Localidad simple,-32.6661925630758,-66.4524010178082,CABECERA_DEPARTAMENTO,74014040,740035.0,VILLA GENERAL ROCA
Localidad simple,-32.8128571637146,-66.0932327577628,,74021010,746035.0,CAROLINA
Componente de localidad compuesta,-33.1082715280981,-66.063371211902,,74021020,746042.0,EL TRAPICHE
Localidad simple,-33.1905465526598,-66.1527985566352,,74021025,740038.0,ESTANCIA GRANDE
Localidad simple,-33.502087069887,-65.7926477789763,,74021030,746049.0,FRAGA
Localidad simple,-33.157161301266,-66.0131877714641,,74021040,,LA BAJADA
Localidad simple,-33.1167587248711,-66.0020090018267,,74021050,746042.0,LA FLORIDA
Localidad simple,-33.0544376204479,-65.62269821015,CABECERA_DEPARTAMENTO,74021060,740042.0,LA TOMA
Localidad simple,-33.0964304439761,-65.990838382791,,74021070,746042.0,RIOCITO
Componente de localidad compuesta,-33.0485046022503,-66.0717543089664,,74021080,746042.0,RIO GRANDE
Localidad simple,-33.2005664915694,-65.8531363375249,,74021090,746063.0,SALADILLO
Localidad simple,-32.5607275180287,-65.2452806076649,CABECERA_DEPARTAMENTO,74028010,740049.0,CONCARAN
Localidad simple,-32.5076504245814,-64.9869655159434,,74028020,746070.0,CORTADERAS
Localidad simple,-32.9168215937221,-65.3755476812695,,74028030,740056.0,NASCHEL
Localidad simple,-32.6786405437001,-64.9881795223679,,74028040,746077.0,PAPAGAYOS
Localidad simple,-32.7717680736652,-65.3637605007649,,74028050,746084.0,RENCA
Localidad simple,-32.658342389353,-65.3080920411456,,74028060,746091.0,SAN PABLO
Localidad simple,-32.7329281106581,-65.2915274383295,,74028070,740063.0,TILISARAO
Localidad simple,-32.9411267835778,-65.0394664526979,,74028080,746098.0,VILLA DEL CARMEN
Localidad simple,-32.6175433008771,-64.9809087535547,,74028090,746105.0,VILLA LARCA
Localidad simple,-33.6132806299836,-65.2717502963014,,74035010,749119.0,JUAN JORBA
Localidad simple,-33.2811132563767,-65.6145766804084,,74035020,746126.0,JUAN LLERENA
Localidad simple,-33.8585834476817,-65.1870408754728,,74035030,740070.0,JUSTO DARACT
Localidad simple,-33.1429537099622,-65.0861306811865,,74035040,746133.0,LA PUNILLA
Localidad simple,-33.8221476840744,-65.4237934358157,,74035050,746140.0,LAVAISSE
Localidad simple,-34.6086190002894,-65.7348529983919,,74035055,740073.0,NACION RANQUEL
Localidad simple,-33.2119853031031,-65.4927334484496,,74035060,746112.0,SAN JOSE DEL MORRO
Localidad simple,-33.6738636408858,-65.4624765290195,CABECERA_DEPARTAMENTO,74035070,740077.0,VILLA MERCEDES
Localidad simple,-33.722961850163,-65.3814163660133,,74035080,,VILLA REYNOLDS
Localidad simple,-33.84292794921,-65.2147610955176,,74035090,740070.0,VILLA SALLES
Localidad simple,-35.6746450244219,-65.4244230509371,,74042010,746147.0,ANCHORENA
Localidad simple,-35.7229145031177,-65.3187210360081,,74042020,746154.0,ARIZONA
Localidad simple,-35.1448484513353,-65.5676652450981,,74042030,746161.0,BAGUAL
Localidad simple,-34.7755332557226,-65.6862987148176,,74042040,746168.0,BATAVIA
Localidad simple,-34.7582787968944,-65.2503691694475,CABECERA_DEPARTAMENTO,74042050,740084.0,BUENA ESPERANZA
Localidad simple,-34.769756515675,-65.522934517578,,74042060,749175.0,FORTIN EL PATRIA
Localidad simple,-35.1282918635603,-65.3818218917708,,74042070,749182.0,FORTUNA
Localidad simple,-35.2127003045126,-66.3264252245578,,74042080,,LA MAROMA
Localidad simple,-35.8808971047928,-66.4450142548098,,74042090,,LOS OVEROS
Localidad simple,-35.7111681131223,-66.3525275844943,,74042100,,MARTIN DE LOYOLA
Localidad simple,-34.7833678660504,-66.1701498297947,,74042110,,NAHUEL MAPA
Localidad simple,-34.7726733665409,-66.5862788668642,,74042120,746189.0,NAVIA
Localidad simple,-35.1124747000615,-65.2532109154966,,74042130,746196.0,NUEVA GALIA
Localidad simple,-35.1549261061197,-65.9424468511458,,74042140,740091.0,UNION
Localidad simple,-32.4102495120789,-65.0113926769819,,74049010,746203.0,CARPINTERIA
Localidad simple,-32.3851963369856,-64.9859436108737,,74049020,740105.0,CERRO DE ORO
Localidad simple,-32.0621151953791,-65.3496815467824,,74049030,746210.0,LAFINUR
Localidad simple,-32.0257513048361,-65.3749361476641,,74049040,,LOS CAJONES
Localidad simple,-32.4395447509138,-65.0106822684225,,74049050,746217.0,LOS MOLLES
Localidad simple,-32.3425391142336,-65.0141372032908,,74049060,740105.0,MERLO
Localidad simple,-32.3423081509941,-65.2071206614116,CABECERA_DEPARTAMENTO,74049070,740098.0,SANTA ROSA DEL CONLARA
Localidad simple,-32.2481203088315,-65.5838734087874,,74049080,746224.0,TALITA
Localidad simple,-33.8425029072214,-66.1375993056552,,74056010,,ALTO PELADO
Localidad simple,-33.4306363842929,-66.9279669116981,,74056020,746238.0,ALTO PENCOSO
Localidad simple,-33.3432695635017,-66.626047423873,,74056030,746245.0,BALDE
Localidad simple,-33.757734110106,-66.6459600305752,,74056040,746252.0,BEAZLEY
Localidad simple,-33.8576584773376,-66.3696150667544,,74056050,746280.0,CAZADOR
Localidad simple,-33.3959968949714,-66.7463973832244,,74056060,,CHOSMES
Componente de localidad compuesta,-33.4004585255775,-67.148082207766,,74056070,740108.0,DESAGUADERO
Localidad simple,-33.2512966067626,-66.1877022971966,,74056080,746259.0,EL VOLCAN
Localidad simple,-33.3986583419719,-67.0274295478726,,74056090,740108.0,JARILLA
Componente de localidad compuesta,-33.2890410607963,-66.2549506651664,,74056100,740119.0,JUANA KOSLAY
Localidad simple,-33.1816571259341,-66.313607690249,,74056105,749007.0,LA PUNTA
Localidad simple,-33.6458915525894,-66.9934495323611,,74056110,,MOSMOTA
Localidad simple,-33.2187787091432,-66.2307288183005,,74056120,746266.0,POTRERO DE LOS FUNES
Localidad simple,-33.501125039306,-66.6514406177997,,74056130,746245.0,SALINAS DEL BEBEDERO
Localidad simple,-33.1383053611749,-66.5166859326585,,74056140,746273.0,SAN JERONIMO
Componente de localidad compuesta,-33.3023139659883,-66.3360877357358,CAPITAL_PROVINCIA,74056150,740133.0,SAN LUIS
Localidad simple,-33.8022746844103,-66.415462549085,,74056160,746280.0,ZANJITAS
Localidad simple,-32.7975027746268,-65.7568974316301,,74063010,746287.0,LA VERTIENTE
Localidad simple,-32.3763580460129,-65.5012041382004,,74063020,746294.0,LAS AGUADAS
Localidad simple,-32.5435132286539,-65.7446386901218,,74063030,746301.0,LAS CHACRAS
Localidad simple,-32.6298120296294,-65.551144128608,,74063040,746308.0,LAS LAGUNAS
Localidad simple,-32.8769737284291,-65.6345301522077,,74063050,746315.0,PASO GRANDE
Localidad simple,-32.6714012444881,-65.6626272217676,,74063060,,POTRERILLO
Localidad simple,-32.4132690463753,-65.6759306690121,CABECERA_DEPARTAMENTO,74063070,740140.0,SAN MARTIN
Localidad simple,-32.5339640778182,-65.6477042790939,,74063080,746322.0,VILLA DE PRAGA
Localidad simple,-49.9859909808201,-68.9130816915927,,78007010,,COMANDANTE LUIS PIEDRABUENA
Localidad simple,-50.0171892721878,-68.5248246324655,CABECERA_DEPARTAMENTO,78007020,,PUERTO SANTA CRUZ
Localidad simple,-46.4459492303195,-67.5251564969847,,78014010,,CALETA OLIVIA
Localidad simple,-46.5588457703439,-67.616856368573,,78014020,,CAÑADON SECO
Localidad simple,-47.0257940308205,-67.2542856564871,,78014030,,FITZ ROY
Localidad simple,-47.1847032165886,-67.145582198474,,78014040,,JARAMILLO
Localidad simple,-46.7168267498228,-68.2279614588974,,78014050,,KOLUEL KAIKE
Localidad simple,-46.5424553787867,-68.9341773229667,,78014060,,LAS HERAS
Localidad simple,-46.7938981244061,-67.9575704898943,,78014070,,PICO TRUNCADO
Localidad simple,-47.7514649275066,-65.9012043680085,CABECERA_DEPARTAMENTO,78014080,,PUERTO DESEADO
Localidad simple,-47.6487686074581,-66.0446356831872,,78014090,,TELLIER
Localidad simple,-51.6805338519685,-72.0874860687819,,78021010,,EL TURBIO
Localidad simple,-51.5406111767208,-72.2398967258575,,78021020,,JULIA DUFOUR
Localidad simple,-51.5487660455569,-72.2333909775383,,78021030,,MINA 3
Localidad simple,-51.6214349839165,-69.2290509293744,CAPITAL_PROVINCIA,78021040,,RIO GALLEGOS
Localidad simple,-51.6639328934924,-72.1426988306974,,78021050,,ROSPENTEK
Localidad simple,-51.5787581525544,-72.2080410883792,,78021060,,28 DE NOVIEMBRE
Localidad simple,-51.5328383738253,-72.3341032077956,,78021070,,YACIMIENTOS RIO TURBIO
Localidad simple,-50.3373208485427,-72.2619950698979,CABECERA_DEPARTAMENTO,78028010,,EL CALAFATE
Localidad simple,-49.3319731177032,-72.8916267088672,,78028020,,EL CHALTEN
Localidad simple,-49.5990148275349,-71.4458022416839,,78028030,,TRES LAGOS
Localidad simple,-46.5487484894558,-71.6274835082657,,78035010,,LOS ANTIGUOS
Localidad simple,-46.5921416878797,-70.9257278426639,CABECERA_DEPARTAMENTO,78035020,,PERITO MORENO
Localidad simple,-49.307703595363,-67.7319702926075,CABECERA_DEPARTAMENTO,78042010,,PUERTO SAN JULIAN
Localidad simple,-47.4461490043983,-70.9285155605965,,78049010,,BAJO CARACOLES
Localidad simple,-48.7521223249696,-70.2442035901869,CABECERA_DEPARTAMENTO,78049020,,GOBERNADOR GREGORES
Localidad simple,-47.5667812360399,-71.7434756314323,,78049030,,HIPOLITO YRIGOYEN
Localidad simple,-32.7846557002825,-61.605481877095,,82007010,820007.0,ARMSTRONG
Localidad simple,-32.4247998561473,-61.8903345863257,,82007020,822007.0,BOUQUET
Localidad simple,-32.6826842550048,-61.5185798347875,,82007030,820014.0,LAS PAREJAS
Localidad simple,-32.4785768176046,-61.5748036822531,CABECERA_DEPARTAMENTO,82007040,820021.0,LAS ROSAS
Localidad simple,-32.567997020224,-61.7680762352029,,82007050,822014.0,MONTES DE OCA
Localidad simple,-32.7482982621557,-61.8203359267394,,82007060,822021.0,TORTUGAS
Localidad simple,-33.1483008378636,-61.4713349349692,,82014010,822028.0,AREQUITO
Localidad simple,-33.091131115491,-61.7917113876172,,82014020,822035.0,ARTEAGA
Localidad simple,-33.3414152210784,-61.8622809808056,,82014030,822042.0,BERAVEBU
Localidad simple,-33.3761183026397,-61.185501310201,,82014040,822049.0,BIGAND
Localidad simple,-33.0424955546762,-61.169331118442,CABECERA_DEPARTAMENTO,82014050,820028.0,CASILDA
Localidad simple,-33.2470674643201,-61.3575935561826,,82014060,822056.0,CHABAS
Localidad simple,-33.3258409849243,-62.0386496702618,,82014070,822063.0,CHAÑAR LADEADO
Localidad simple,-33.402405547162,-61.8449306727075,,82014080,822070.0,GÖDEKEN
Localidad simple,-33.1054899954916,-61.3265015329286,,82014090,822077.0,LOS MOLINOS
Localidad simple,-33.1430061971603,-61.6066128669784,,82014100,822091.0,LOS NOGALES
Localidad simple,-33.3769918276119,-61.7121943064881,,82014110,822084.0,LOS QUIRQUINCHOS
Localidad simple,-33.1140485294151,-61.703312346428,,82014120,822091.0,SAN JOSE DE LA ESQUINA
Localidad simple,-33.1477729818051,-61.2778572887319,,82014130,822098.0,SANFORD
Localidad simple,-33.3503085722913,-61.4460374000461,,82014140,822105.0,VILLADA
Localidad simple,-30.9823474545911,-61.7439869348366,,82021010,822147.0,ALDAO
Localidad simple,-31.5526328296108,-61.5462650173096,,82021020,822112.0,ANGELICA
Localidad simple,-30.9981187823937,-61.4325186889204,,82021030,822119.0,ATALIVA
Localidad simple,-31.4236023757354,-61.4244708809147,,82021040,822126.0,AURELIA
Componente de localidad compuesta,-31.4192515021464,-62.059146376237,,82021050,822280.0,BARRIOS ACAPULCO Y VERACRUZ
Localidad simple,-31.2731232182116,-61.9448854961657,,82021060,822133.0,BAUER Y SIGEL
Localidad simple,-31.2839795053037,-61.409342518123,,82021070,822140.0,BELLA ITALIA
Componente de localidad compuesta,-31.2085396563705,-61.7255955564221,,82021080,822168.0,CASTELLANOS
Localidad simple,-30.855781133807,-61.8509147420168,,82021090,822154.0,COLONIA BICHA
Localidad simple,-31.4338497252165,-61.8417021711297,,82021100,822175.0,COLONIA CELLO
Localidad simple,-31.6868334221829,-61.6492968757313,,82021110,822189.0,COLONIA MARGARITA
Localidad simple,-30.8392235567556,-61.4897111638226,,82021120,822196.0,COLONIA RAQUEL
Localidad simple,-31.176158616875,-61.9194620018005,,82021130,822203.0,CORONEL FRAGA
Localidad simple,-31.0976247472919,-61.6283124096054,,82021140,822210.0,EGUSQUIZA
Localidad simple,-31.6178586482318,-61.9329258733186,,82021150,822217.0,ESMERALDA
Localidad simple,-31.52416914925,-61.7206457133884,,82021160,822224.0,ESTACION CLUCELLAS
Localidad simple,-31.3174603823906,-61.6940034650797,,82021170,822336.0,ESTACION SAGUIER
Localidad simple,-30.9476135702694,-61.8577735272139,,82021180,822231.0,EUSEBIA Y CAROLINA
Localidad simple,-31.5777448514157,-61.7836661825715,,82021190,822238.0,EUSTOLIA
Componente de localidad compuesta,-31.4313990849769,-62.0634917387842,,82021200,820035.0,FRONTERA
Localidad simple,-31.652027726261,-61.8053907511433,,82021210,822259.0,GARIBALDI
Localidad simple,-30.8702088524931,-61.3485902390711,,82021220,822273.0,HUMBERTO PRIMO
Localidad simple,-31.4079691369305,-61.9921847239399,,82021230,822280.0,JOSEFINA
Localidad simple,-31.1272471029986,-61.4529569120506,,82021240,822287.0,LEHMANN
Localidad simple,-31.676627573626,-61.7536009774385,,82021250,822294.0,MARIA JUANA
Localidad simple,-31.1189046819859,-61.5151982929847,,82021260,822287.0,NUEVA LEHMANN
Localidad simple,-31.4545505198837,-61.7074756228147,,82021270,822308.0,PLAZA CLUCELLAS
Localidad simple,-31.3251049515902,-61.6777373324018,,82021280,822336.0,PLAZA SAGUIER
Localidad simple,-31.2139896286991,-61.6142352631829,,82021290,822315.0,PRESIDENTE ROCA
Localidad simple,-31.0409745475723,-61.8898826370338,,82021300,822322.0,PUEBLO MARINI
Localidad simple,-31.2482482413204,-61.4998117939867,CABECERA_DEPARTAMENTO,82021310,820042.0,RAFAELA
Localidad simple,-31.0937041766842,-61.9032318673573,,82021320,822329.0,RAMONA
Componente de localidad compuesta,-31.2128134181244,-61.7257200007794,,82021330,822343.0,SAN ANTONIO
Localidad simple,-31.6999505604131,-61.5688417180763,,82021340,822350.0,SAN VICENTE
Localidad simple,-31.337359049521,-61.8181783780784,,82021350,822357.0,SANTA CLARA DE SAGUIER
Localidad simple,-30.9468555127161,-61.5612504315515,,82021360,820049.0,SUNCHALES
Localidad simple,-31.3575963913649,-61.5164389963223,,82021370,822364.0,SUSANA
Localidad simple,-30.8481071493852,-61.5924018154956,,82021380,822371.0,TACURAL
Localidad simple,-31.1923707919052,-61.8336140985666,,82021390,822385.0,VILA
Localidad simple,-31.4418599622731,-62.0297169711427,,82021400,820035.0,VILLA JOSEFINA
Localidad simple,-31.3391346339244,-61.622588386296,,82021410,822392.0,VILLA SAN JOSE
Localidad simple,-30.7402529602428,-61.3409665931228,,82021420,822399.0,VIRGINIA
Localidad simple,-31.5643972137494,-61.898425060781,,82021430,822406.0,ZENON PEREYRA
Localidad simple,-33.5401979791092,-61.1246337163914,,82028010,822413.0,ALCORTA
Componente de localidad compuesta,-33.2860666179194,-60.2720977056001,,82028020,820056.0,BARRIO ARROYO DEL MEDIO
Componente de localidad compuesta,-33.255594638469,-60.3897758707887,,82028030,822490.0,BARRIO MITRE
Localidad simple,-33.4600615218579,-61.3189324391797,,82028040,822420.0,BOMBAL
Localidad simple,-33.5174175561246,-60.6132968867711,,82028050,822427.0,CAÑADA RICA
Localidad simple,-33.3984208661427,-60.6241114199013,,82028060,822434.0,CEPEDA
Componente de localidad compuesta,-33.2628625471248,-60.3804644639294,,82028070,822441.0,EMPALME VILLA CONSTITUCION
Componente de localidad compuesta,-33.441023527734,-61.473143421839,,82028080,820063.0,FIRMAT
Localidad simple,-33.6018434911159,-60.5989383522421,,82028090,822448.0,GENERAL GELLY
Localidad simple,-33.3697098731789,-60.5094130215383,,82028100,822455.0,GODOY
Localidad simple,-33.496020689866,-60.5122133295946,,82028110,822462.0,JUAN B. MOLINA
Localidad simple,-33.71761494002,-61.0500179215707,,82028120,822469.0,JUNCAL
Localidad simple,-33.3596257970974,-60.6584568664422,,82028130,822476.0,LA VANGUARDIA
Localidad simple,-33.4851439474937,-60.9567885809825,,82028140,822483.0,MAXIMO PAZ
Localidad simple,-33.2430754805422,-60.4062757935089,,82028150,822490.0,PAVON
Localidad simple,-33.3134173933438,-60.8249758944661,,82028160,822497.0,PAVON ARRIBA
Localidad simple,-33.5411378598405,-60.804329558703,,82028170,822504.0,PEYRANO
Localidad simple,-33.335855095367,-60.4608740548372,,82028180,822511.0,RUEDA
Localidad simple,-33.4385471621789,-60.7911542772276,,82028190,822518.0,SANTA TERESA
Localidad simple,-33.4330128597834,-60.6301906902003,,82028200,822525.0,SARGENTO CABRAL
Localidad simple,-33.4178567628002,-60.5572137324943,,82028210,822434.0,STEPHENSON
Localidad simple,-33.3122172562755,-60.3120513587534,,82028220,822532.0,THEOBALD
Localidad simple,-33.2324133911798,-60.3324988273466,CABECERA_DEPARTAMENTO,82028230,820056.0,VILLA CONSTITUCION
Localidad simple,-31.2023253009306,-60.1614504193394,,82035010,822539.0,CAYASTA
Localidad simple,-31.0992706781177,-60.0881512872483,CABECERA_DEPARTAMENTO,82035020,822553.0,HELVECIA
Localidad simple,-31.4956365531425,-60.4286467714748,,82035030,822567.0,LOS ZAPALLOS
Localidad simple,-30.9229849971234,-60.0481154588667,,82035040,822560.0,SALADERO MARIANO CABAL
Localidad simple,-31.422365592266,-60.3348940800468,,82035050,822567.0,SANTA ROSA DE CALCHINES
Localidad simple,-34.3345323396045,-62.3748007656351,,82042010,822574.0,AARON CASTELLANOS
Localidad simple,-34.136118440775,-62.4229084851078,,82042020,822581.0,AMENABAR
